,Unnamed: 0,Indice,Date,Opening,Highest,Lowest,Fermer,Cloture ajusté,Volume,Before_After_Election,Day_of_Week,Month,Is_Holiday_Period,Mandat
28769,1534,Taux10ans,2024-12-19,108875.0,108875.0,108656.25,108703.13,108703.13,23155.66,After,Thursday,December,yes,Trump2
28770,1535,Taux10ans,2024-12-18,109921.88,109953.13,109062.5,109062.5,109062.5,3.77,After,Wednesday,December,yes,Trump2
28771,1536,Taux10ans,2024-12-17,109703.13,109937.5,109562.5,109890.63,109890.63,9.01,After,Tuesday,December,yes,Trump2
28772,1537,Taux10ans,2024-12-16,109921.88,110031.25,109781.25,109812.5,109812.5,3.35,After,Monday,December,yes,Trump2
28773,1538,Taux10ans,2024-12-13,110234.38,110343.75,109828.13,109828.13,109828.13,2.86,After,Friday,December,yes,Trump2
28774,1539,Taux10ans,2024-12-12,110546.88,110671.88,110265.63,110312.5,110312.5,24.5,After,Thursday,December,yes,Trump2
28775,1540,Taux10ans,2024-12-11,110828.13,111015.63,110609.38,110609.38,110609.38,14.54,After,Wednesday,December,yes,Trump2
28776,1541,Taux10ans,2024-12-10,111015.63,111015.63,110687.5,110875.0,110875.0,2.74,After,Tuesday,December,yes,Trump2
28777,1542,Taux10ans,2024-12-09,111296.88,111437.5,110984.38,111062.5,111062.5,15.1,After,Monday,December,yes,Trump2
28778,1543,Taux10ans,2024-12-06,111046.88,111484.38,110953.13,111328.13,111328.13,30.2,After,Friday,December,yes,Trump2
28779,1544,Taux10ans,2024-12-05,111093.75,111109.38,110750.0,111062.5,111062.5,19.2,After,Thursday,December,yes,Trump2
28780,1545,Taux10ans,2024-12-04,110734.38,111125.0,110421.88,111109.38,111109.38,80.38,After,Wednesday,December,yes,Trump2
28781,1546,Taux10ans,2024-12-03,111031.25,111156.25,110718.75,110812.5,110812.5,110.54,After,Tuesday,December,yes,Trump2
28782,1547,Taux10ans,2024-12-02,111000.0,111093.75,110578.13,110953.13,110953.13,335.71,After,Monday,December,yes,Trump2
28783,1548,Taux10ans,2024-11-29,110578.13,111062.5,110562.5,111015.63,111015.63,315.1,After,Friday,November,yes,Trump2
28784,1549,Taux10ans,2024-11-27,110328.13,110843.75,110281.25,110734.38,110734.38,5719.57,After,Wednesday,November,yes,Trump2
28785,1550,Taux10ans,2024-11-26,110453.13,110546.88,110171.88,110328.13,110328.13,21065.72,After,Tuesday,November,yes,Trump2
28786,1551,Taux10ans,2024-11-25,110093.75,110562.5,109843.75,110531.25,110531.25,48138.67,After,Monday,November,yes,Trump2
28787,1552,Taux10ans,2024-11-22,109546.88,109828.13,109515.63,109640.63,109640.63,36724.23,After,Friday,November,yes,Trump2
28788,1553,Taux10ans,2024-11-21,109640.63,109890.63,109453.13,109500.0,109500.0,36045.89,After,Thursday,November,yes,Trump2
28789,1554,Taux10ans,2024-11-20,109718.75,109812.5,109453.13,109687.5,109687.5,19454.65,After,Wednesday,November,yes,Trump2
28790,1555,Taux10ans,2024-11-19,109609.38,110140.63,109593.75,109843.75,109843.75,21721.26,After,Tuesday,November,yes,Trump2
28791,1556,Taux10ans,2024-11-18,109421.88,109687.5,109140.63,109625.0,109625.0,14308.16,After,Monday,November,yes,Trump2
28792,1557,Taux10ans,2024-11-15,109359.38,109734.38,108937.5,109531.25,109531.25,25037.18,After,Friday,November,yes,Trump2
28793,1558,Taux10ans,2024-11-14,109406.25,109781.25,109125.0,109546.88,109546.88,23134.06,After,Thursday,November,yes,Trump2
28794,1559,Taux10ans,2024-11-13,109406.25,109953.13,109281.25,109421.88,109421.88,23671.89,After,Wednesday,November,yes,Trump2
28795,1560,Taux10ans,2024-11-12,110000.0,110140.63,109312.5,109421.88,109421.88,22078.6,After,Tuesday,November,yes,Trump2
28796,1561,Taux10ans,2024-11-11,110203.13,110234.38,109796.88,109906.25,109906.25,7576.89,After,Monday,November,yes,Trump2
28797,1562,Taux10ans,2024-11-08,110265.63,110609.38,110109.38,110281.25,110281.25,21750.11,After,Friday,November,yes,Trump2
28798,1563,Taux10ans,2024-11-07,109515.63,110296.88,109437.5,110187.5,110187.5,29600.11,After,Thursday,November,yes,Trump2
28799,1564,Taux10ans,2024-11-06,110484.38,110671.88,109218.75,109546.88,109546.88,41686.17,After,Wednesday,November,yes,Trump2
28800,1565,Taux10ans,2024-11-05,110484.38,110515.63,110453.13,110406.25,110406.25,19111.0,After,Tuesday,November,yes,Trump2
28801,1566,Taux10ans,2024-11-04,110296.88,110671.88,110218.75,110359.38,110359.38,20345.86,Before,Monday,November,yes,Trump2
28802,1567,Taux10ans,2024-11-01,110421.88,110937.5,109859.38,110031.25,110031.25,31546.39,Before,Friday,November,yes,Trump2
28803,1568,Taux10ans,2024-10-31,110453.13,110625.0,110140.63,110468.75,110468.75,33729.23,Before,Thursday,October,no,Trump2
28804,1569,Taux10ans,2024-10-30,110280.0,111065.0,110135.0,110703.13,110703.13,27550.14,Before,Wednesday,October,no,Trump2
28805,1570,Taux10ans,2024-10-29,110875.0,110890.63,110859.38,110750.0,110750.0,23725.59,Before,Tuesday,October,no,Trump2
28806,1571,Taux10ans,2024-10-28,110305.0,111020.0,110185.0,110703.13,110703.13,20567.9,Before,Monday,October,no,Trump2
28807,1572,Taux10ans,2024-10-25,111203.13,111437.5,110921.88,111062.5,111062.5,19495.63,Before,Friday,October,no,Trump2
28808,1573,Taux10ans,2024-10-24,111015.63,111421.88,110968.75,111281.25,111281.25,19950.7,Before,Thursday,October,no,Trump2
28809,1574,Taux10ans,2024-10-23,111296.88,111359.38,110953.13,111031.25,111031.25,19447.19,Before,Wednesday,October,no,Trump2
28810,1575,Taux10ans,2024-10-22,111437.5,111640.63,111281.25,111343.75,111343.75,23217.39,Before,Tuesday,October,no,Trump2
28811,1576,Taux10ans,2024-10-21,112171.88,112218.75,111437.5,111515.63,111515.63,20045.25,Before,Monday,October,no,Trump2
28812,1577,Taux10ans,2024-10-18,112109.38,112296.88,111921.88,112218.75,112218.75,15395.3,Before,Friday,October,no,Trump2
28813,1578,Taux10ans,2024-10-17,112546.88,112562.5,112000.0,112046.88,112046.88,18770.74,Before,Thursday,October,no,Trump2
28814,1579,Taux10ans,2024-10-16,112437.5,112687.5,112406.25,112531.25,112531.25,15401.9,Before,Wednesday,October,no,Trump2
28815,1580,Taux10ans,2024-10-15,112000.0,112484.38,111968.75,112437.5,112437.5,17809.32,Before,Tuesday,October,no,Trump2
28816,1581,Taux10ans,2024-10-14,112093.75,112125.0,111718.75,111859.38,111859.38,7182.42,Before,Monday,October,no,Trump2
28817,1582,Taux10ans,2024-10-11,112265.63,112312.5,111953.13,112250.0,112250.0,14854.57,Before,Friday,October,no,Trump2
28818,1583,Taux10ans,2024-10-10,112125.0,112359.38,111687.5,112078.13,112078.13,26954.81,Before,Thursday,October,no,Trump2
28819,1584,Taux10ans,2024-10-09,112578.13,112656.25,112109.38,112203.13,112203.13,16777.9,Before,Wednesday,October,no,Trump2
28820,1585,Taux10ans,2024-10-08,112515.63,112750.0,112312.5,112468.75,112468.75,16267.85,Before,Tuesday,October,no,Trump2
28821,1586,Taux10ans,2024-10-07,112812.5,112890.63,112421.88,112484.38,112484.38,24824.5,Before,Monday,October,no,Trump2
28822,1587,Taux10ans,2024-10-04,113937.5,114046.88,112812.5,112843.75,112843.75,30560.66,Before,Friday,October,no,Trump2
28823,1588,Taux10ans,2024-10-03,114406.25,114453.13,113890.63,113906.25,113906.25,20602.71,Before,Thursday,October,no,Trump2
28824,1589,Taux10ans,2024-10-02,114750.0,114812.5,114218.75,114421.88,114421.88,18244.31,Before,Wednesday,October,no,Trump2
28825,1590,Taux10ans,2024-10-01,114390.63,115015.63,114343.75,114687.5,114687.5,25656.34,Before,Tuesday,October,no,Trump2
28826,1591,Taux10ans,2024-09-30,114734.38,114750.0,114234.38,114281.25,114281.25,24617.14,Before,Monday,September,no,Trump2
28827,1592,Taux10ans,2024-09-27,114343.75,114781.25,114250.0,114734.38,114734.38,19612.98,Before,Friday,September,no,Trump2
28828,1593,Taux10ans,2024-09-26,114515.63,114750.0,114218.75,114406.25,114406.25,20989.94,Before,Thursday,September,no,Trump2
28829,1594,Taux10ans,2024-09-25,114890.63,114921.88,114468.75,114546.88,114546.88,16973.99,Before,Wednesday,September,no,Trump2
28830,1595,Taux10ans,2024-09-24,114687.5,114906.25,114296.88,114843.75,114843.75,20432.57,Before,Tuesday,September,no,Trump2
28831,1596,Taux10ans,2024-09-23,114718.75,114828.13,114359.38,114765.63,114765.63,18349.6,Before,Monday,September,no,Trump2
28832,1597,Taux10ans,2024-09-20,114906.25,115000.0,114531.25,114843.75,114843.75,18841.41,Before,Friday,September,no,Trump2
28833,1598,Taux10ans,2024-09-19,114593.75,114859.38,114218.75,114328.13,114328.13,23175.17,Before,Thursday,September,no,Trump2
28834,1599,Taux10ans,2024-09-18,114968.75,114968.75,114531.25,114640.63,114640.63,4.05,Before,Wednesday,September,no,Trump2
28835,1600,Taux10ans,2024-09-17,115187.5,115218.75,114859.38,114921.88,114921.88,29.1,Before,Tuesday,September,no,Trump2
28836,1601,Taux10ans,2024-09-16,114921.88,115078.13,114921.88,115078.13,115078.13,22.85,Before,Monday,September,no,Trump2
28837,1602,Taux10ans,2024-09-13,114937.5,115031.25,114796.88,114921.88,114921.88,4.69,Before,Friday,September,no,Trump2
28838,1603,Taux10ans,2024-09-12,114656.25,114765.63,114515.63,114687.5,114687.5,7.82,Before,Thursday,September,no,Trump2
28839,1604,Taux10ans,2024-09-11,115000.0,115203.13,114578.13,114781.25,114781.25,10.58,Before,Wednesday,September,no,Trump2
28840,1605,Taux10ans,2024-09-10,114421.88,114921.88,114406.25,114921.88,114921.88,13.42,Before,Tuesday,September,no,Trump2
28841,1606,Taux10ans,2024-09-09,114421.88,114562.5,114218.75,114515.63,114515.63,30.5,Before,Monday,September,no,Trump2
28842,1607,Taux10ans,2024-09-06,114234.38,114640.63,113718.75,114515.63,114515.63,30.5,Before,Friday,September,no,Trump2
28843,1608,Taux10ans,2024-09-05,114093.75,114375.0,113984.38,114234.38,114234.38,73.29,Before,Thursday,September,no,Trump2
28844,1609,Taux10ans,2024-09-04,113546.88,114109.38,113531.25,114031.25,114031.25,82.36,Before,Wednesday,September,no,Trump2
28845,1610,Taux10ans,2024-09-03,113000.0,113640.63,112890.63,113484.38,113484.38,171.98,Before,Tuesday,September,no,Trump2
28846,1611,Taux10ans,2024-08-30,113375.0,113406.25,112937.5,113046.88,113046.88,335.98,Before,Friday,August,no,Trump2
28847,1612,Taux10ans,2024-08-29,113515.63,113656.25,113187.5,113312.5,113312.5,3611.82,Before,Thursday,August,no,Trump2
28848,1613,Taux10ans,2024-08-28,113578.13,113718.75,113468.75,113531.25,113531.25,18167.14,Before,Wednesday,August,no,Trump2
28849,1614,Taux10ans,2024-08-27,113593.75,113640.63,113265.63,113515.63,113515.63,62993.27,Before,Tuesday,August,no,Trump2
28850,1615,Taux10ans,2024-08-26,113750.0,113937.5,113562.5,113593.75,113593.75,40446.94,Before,Monday,August,no,Trump2
28851,1616,Taux10ans,2024-08-23,113343.75,113812.5,113265.63,113703.13,113703.13,31891.87,Before,Friday,August,no,Trump2
28852,1617,Taux10ans,2024-08-22,113734.38,113843.75,113171.88,113296.88,113296.88,34564.41,Before,Thursday,August,no,Trump2
28853,1618,Taux10ans,2024-08-21,113640.63,114031.25,113453.13,113890.63,113890.63,26347.04,Before,Wednesday,August,no,Trump2
28854,1619,Taux10ans,2024-08-20,113218.75,113640.63,113109.38,113562.5,113562.5,16269.16,Before,Tuesday,August,no,Trump2
28855,1620,Taux10ans,2024-08-19,113109.38,113359.38,112968.75,113218.75,113218.75,13522.32,Before,Monday,August,no,Trump2
28856,1621,Taux10ans,2024-08-16,113031.25,113375.0,112890.63,113109.38,113109.38,17179.42,Before,Friday,August,no,Trump2
28857,1622,Taux10ans,2024-08-15,113687.5,113718.75,112796.88,112953.13,112953.13,23087.93,Before,Thursday,August,no,Trump2
28858,1623,Taux10ans,2024-08-14,113687.5,114062.5,113421.88,113765.63,113765.63,20293.11,Before,Wednesday,August,no,Trump2
28859,1624,Taux10ans,2024-08-13,113296.88,113687.5,113109.38,113625.0,113625.0,17267.59,Before,Tuesday,August,no,Trump2
28860,1625,Taux10ans,2024-08-12,112937.5,113296.88,112781.25,113234.38,113234.38,15772.8,Before,Monday,August,no,Trump2
28861,1626,Taux10ans,2024-08-09,112703.13,113156.25,112671.88,112953.13,112953.13,14330.71,Before,Friday,August,no,Trump2
28862,1627,Taux10ans,2024-08-08,113078.13,113437.5,112515.63,112656.25,112656.25,24336.64,Before,Thursday,August,no,Trump2
28863,1628,Taux10ans,2024-08-07,113515.63,113531.25,112812.5,112890.63,112890.63,26150.01,Before,Wednesday,August,no,Trump2
28864,1629,Taux10ans,2024-08-06,114015.63,114093.75,113218.75,113390.63,113390.63,27748.65,Before,Tuesday,August,no,Trump2
28865,1630,Taux10ans,2024-08-05,114171.88,115109.38,113765.63,114078.13,114078.13,39770.72,Before,Monday,August,no,Trump2
28866,1631,Taux10ans,2024-08-02,112750.0,114250.0,112656.25,114140.63,114140.63,42963.66,Before,Friday,August,no,Trump2
28867,1632,Taux10ans,2024-08-01,112281.25,112812.5,112046.88,112734.38,112734.38,34332.53,Before,Thursday,August,no,Trump2
28868,1633,Taux10ans,2024-07-31,111562.5,112328.13,111468.75,111812.5,111812.5,32688.94,Before,Wednesday,July,no,Trump2
28869,1634,Taux10ans,2024-07-30,111328.13,111656.25,111250.0,111562.5,111562.5,17813.89,Before,Tuesday,July,no,Trump2
28870,1635,Taux10ans,2024-07-29,111234.38,111515.63,111203.13,111343.75,111343.75,15651.3,Before,Monday,July,no,Trump2
28871,1636,Taux10ans,2024-07-26,110890.63,111265.63,110734.38,111203.13,111203.13,18566.23,Before,Friday,July,no,Trump2
28872,1637,Taux10ans,2024-07-25,110640.63,111265.63,110640.63,110796.88,110796.88,30557.09,Before,Thursday,July,no,Trump2
28873,1638,Taux10ans,2024-07-24,110750.0,111140.63,110609.38,110671.88,110671.88,26375.72,Before,Wednesday,July,no,Trump2
28874,1639,Taux10ans,2024-07-23,110750.0,111000.0,110718.75,110875.0,110875.0,14026.04,Before,Tuesday,July,no,Trump2
28875,1640,Taux10ans,2024-07-22,110937.5,111031.25,110578.13,110718.75,110718.75,14090.17,Before,Monday,July,no,Trump2
28876,1641,Taux10ans,2024-07-19,111125.0,111234.38,110781.25,110828.13,110828.13,15738.47,Before,Friday,July,no,Trump2
28877,1642,Taux10ans,2024-07-18,111390.63,111421.88,111093.75,111218.75,111218.75,18622.37,Before,Thursday,July,no,Trump2
28878,1643,Taux10ans,2024-07-17,111406.25,111468.75,111109.38,111437.5,111437.5,18113.39,Before,Wednesday,July,no,Trump2
28879,1644,Taux10ans,2024-07-16,110937.5,111421.88,110937.5,111328.13,111328.13,21985.85,Before,Tuesday,July,no,Trump2
28880,1645,Taux10ans,2024-07-15,111000.0,111203.13,110765.63,110984.38,110984.38,18792.64,Before,Monday,July,no,Trump2
28881,1646,Taux10ans,2024-07-12,111015.63,111265.63,110796.88,111187.5,111187.5,19939.77,Before,Friday,July,no,Trump2
28882,1647,Taux10ans,2024-07-11,110484.38,111328.13,110406.25,111156.25,111156.25,27546.45,Before,Thursday,July,no,Trump2
28883,1648,Taux10ans,2024-07-10,110437.5,110625.0,110312.5,110500.0,110500.0,16712.2,Before,Wednesday,July,no,Trump2
28884,1649,Taux10ans,2024-07-09,110500.0,110562.5,110218.75,110406.25,110406.25,16226.79,Before,Tuesday,July,no,Trump2
28885,1650,Taux10ans,2024-07-08,110562.5,110640.63,110312.5,110593.75,110593.75,12825.23,Before,Monday,July,no,Trump2
28886,1651,Taux10ans,2024-07-05,109968.75,110625.0,109546.88,110609.38,110609.38,19797.19,Before,Friday,July,no,Trump2
28887,1652,Taux10ans,2024-07-03,109453.13,110125.0,109375.0,110046.88,110046.88,17660.51,Before,Wednesday,July,no,Trump2
28888,1653,Taux10ans,2024-07-02,109250.0,109609.38,109218.75,109468.75,109468.75,17190.84,Before,Tuesday,July,no,Trump2
28889,1654,Taux10ans,2024-07-01,109593.75,109750.0,109078.13,109171.88,109171.88,22217.64,Before,Monday,July,no,Trump2
28890,1655,Taux10ans,2024-06-28,110234.38,110500.0,109609.38,109984.38,109984.38,31468.09,Before,Friday,June,no,Trump2
28891,1656,Taux10ans,2024-06-27,110000.0,110359.38,109859.38,110250.0,110250.0,19484.52,Before,Thursday,June,no,Trump2
28892,1657,Taux10ans,2024-06-26,110531.25,110562.5,109968.75,110062.5,110062.5,18698.87,Before,Wednesday,June,no,Trump2
28893,1658,Taux10ans,2024-06-25,110640.63,110781.25,110437.5,110593.75,110593.75,15740.33,Before,Tuesday,June,no,Trump2
28894,1659,Taux10ans,2024-06-24,110453.13,110687.5,110359.38,110531.25,110531.25,11932.39,Before,Monday,June,no,Trump2
28895,1660,Taux10ans,2024-06-21,110453.13,110796.88,110359.38,110500.0,110500.0,14355.96,Before,Friday,June,no,Trump2
28896,1661,Taux10ans,2024-06-20,110718.75,110828.13,110265.63,110546.88,110546.88,17227.1,Before,Thursday,June,no,Trump2
28897,1662,Taux10ans,2024-06-18,110171.88,110500.0,110156.25,110484.38,110484.38,18192.9,Before,Tuesday,June,no,Trump2
28898,1663,Taux10ans,2024-06-17,110656.25,110656.25,110015.63,110062.5,110062.5,12.75,Before,Monday,June,no,Trump2
28899,1664,Taux10ans,2024-06-14,110281.25,110562.5,110203.13,110468.75,110468.75,12.7,Before,Friday,June,no,Trump2
28900,1665,Taux10ans,2024-06-13,109968.75,110625.0,109859.38,110421.88,110421.88,25.46,Before,Thursday,June,no,Trump2
28901,1666,Taux10ans,2024-06-12,109250.0,110500.0,109250.0,110031.25,110031.25,76.4,Before,Wednesday,June,no,Trump2
28902,1667,Taux10ans,2024-06-11,108921.88,109281.25,108890.63,109281.25,109281.25,61.44,Before,Tuesday,June,no,Trump2
28903,1668,Taux10ans,2024-06-10,108921.88,108968.75,108796.88,108828.13,108828.13,4.06,Before,Monday,June,no,Trump2
28904,1669,Taux10ans,2024-06-07,109953.13,110218.75,108984.38,109046.88,109046.88,100.77,Before,Friday,June,no,Trump2
28905,1670,Taux10ans,2024-06-06,110000.0,110093.75,109796.88,110062.5,110062.5,53.88,Before,Thursday,June,no,Trump2
28906,1671,Taux10ans,2024-06-05,109734.38,110046.88,109515.63,109984.38,109984.38,91.75,Before,Wednesday,June,no,Trump2
28907,1672,Taux10ans,2024-06-04,109296.88,109828.13,109156.25,109703.13,109703.13,149.41,Before,Tuesday,June,no,Trump2
28908,1673,Taux10ans,2024-06-03,108609.38,109296.88,108593.75,109250.0,109250.0,155.04,Before,Monday,June,no,Trump2
28909,1674,Taux10ans,2024-05-31,108281.25,108687.5,108109.38,108484.38,108484.38,963.26,Before,Friday,May,no,Trump2
28910,1675,Taux10ans,2024-05-30,107828.13,108296.88,107718.75,108234.38,108234.38,6282.61,Before,Thursday,May,no,Trump2
28911,1676,Taux10ans,2024-05-29,108218.75,108265.63,107671.88,107765.63,107765.63,22330.59,Before,Wednesday,May,no,Trump2
28912,1677,Taux10ans,2024-05-28,108781.25,108906.25,108203.13,108296.88,108296.88,48052.22,Before,Tuesday,May,no,Trump2
28913,1678,Taux10ans,2024-05-24,108687.5,108796.88,108500.0,108703.13,108703.13,35121.51,Before,Friday,May,no,Trump2
28914,1679,Taux10ans,2024-05-23,109078.13,109187.5,108546.88,108718.75,108718.75,39960.52,Before,Thursday,May,no,Trump2
28915,1680,Taux10ans,2024-05-22,109218.75,109250.0,108890.63,109031.25,109031.25,21865.16,Before,Wednesday,May,no,Trump2
28916,1681,Taux10ans,2024-05-21,109000.0,109328.13,108984.38,109234.38,109234.38,15029.13,Before,Tuesday,May,no,Trump2
28917,1682,Taux10ans,2024-05-20,109171.88,109281.25,108953.13,109093.75,109093.75,11561.62,Before,Monday,May,no,Trump2
28918,1683,Taux10ans,2024-05-17,109484.38,109578.13,109156.25,109187.5,109187.5,12902.57,Before,Friday,May,no,Trump2
28919,1684,Taux10ans,2024-05-16,109765.63,109984.38,109437.5,109484.38,109484.38,18203.17,Before,Thursday,May,no,Trump2
28920,1685,Taux10ans,2024-05-15,109093.75,109828.13,109015.63,109718.75,109718.75,27215.26,Before,Wednesday,May,no,Trump2
28921,1686,Taux10ans,2024-05-14,108765.63,109109.38,108468.75,109093.75,109093.75,18243.74,Before,Tuesday,May,no,Trump2
28922,1687,Taux10ans,2024-05-13,108734.38,109000.0,108718.75,108828.13,108828.13,12162.86,Before,Monday,May,no,Trump2
28923,1688,Taux10ans,2024-05-10,109015.63,109109.38,108671.88,108703.13,108703.13,14739.69,Before,Friday,May,no,Trump2
28924,1689,Taux10ans,2024-05-09,108812.5,109109.38,108609.38,109093.75,109093.75,18811.7,Before,Thursday,May,no,Trump2
28925,1690,Taux10ans,2024-05-08,109015.63,109093.75,108765.63,108828.13,108828.13,16337.02,Before,Wednesday,May,no,Trump2
28926,1691,Taux10ans,2024-05-07,108890.63,109281.25,108812.5,109015.63,109015.63,17198.22,Before,Tuesday,May,no,Trump2
28927,1692,Taux10ans,2024-05-06,108781.25,109046.88,108718.75,108890.63,108890.63,12428.6,Before,Monday,May,no,Trump2
28928,1693,Taux10ans,2024-05-03,108234.38,109296.88,108187.5,108859.38,108859.38,28835.15,Before,Friday,May,no,Trump2
28929,1694,Taux10ans,2024-05-02,107890.63,108375.0,107781.25,108359.38,108359.38,20837.46,Before,Thursday,May,no,Trump2
28930,1695,Taux10ans,2024-05-01,107453.13,108203.13,107390.63,108109.38,108109.38,22188.52,Before,Wednesday,May,no,Trump2
28931,1696,Taux10ans,2024-04-30,107921.88,108015.63,107390.63,107437.5,107437.5,26971.34,Before,Tuesday,April,no,Trump2
28932,1697,Taux10ans,2024-04-29,107578.13,107984.38,107578.13,107953.13,107953.13,15906.05,Before,Monday,April,no,Trump2
28933,1698,Taux10ans,2024-04-26,107359.38,107859.38,107281.25,107578.13,107578.13,18251.13,Before,Friday,April,no,Trump2
28934,1699,Taux10ans,2024-04-25,107812.5,108031.25,107125.0,107359.38,107359.38,25842.2,Before,Thursday,April,no,Trump2
28935,1700,Taux10ans,2024-04-24,108031.25,108062.5,107625.0,107734.38,107734.38,20031.68,Before,Wednesday,April,no,Trump2
28936,1701,Taux10ans,2024-04-23,107921.88,108250.0,107640.63,108078.13,108078.13,20134.13,Before,Tuesday,April,no,Trump2
28937,1702,Taux10ans,2024-04-22,107687.5,107968.75,107546.88,107859.38,107859.38,14148.28,Before,Monday,April,no,Trump2
28938,1703,Taux10ans,2024-04-19,107781.25,108703.13,107765.63,107906.25,107906.25,22683.83,Before,Friday,April,no,Trump2
